codigo_ibge,anomes_s,cebas_cnpj_entidade_s,cebas_razao_social_entidade_s,cebas_status_certificacao_s,cebas_cod_status_certificacao_i,cebas_dt_inicio_certificacao_s,cebas_dt_fim_certificacao_s,cebas_dt_extracao_dados_s
"",202306,46.194.213/0001-00,ASSOCIACAO DAS SENHORAS CRISTAS NOSSO LAR,VIGENTE,4,16/02/2021,31/12/2025,20/06/2023
"",202306,04.619.821/0001-61,DIOCESE DO ALTO SOLIMÕES,VIGENTE,2,17/07/2021,16/07/2026,20/06/2023
"",202306,00.462.017/0001-60,ABRIGO DOCE MORADA,VIGENTE,4,31/08/2020,31/12/2024,20/06/2023
"",202306,46.205.027/0001-11,COMUNIDADE EDUCACIONAL PARA O TRABALHO,VIGENTE,4,28/04/2021,31/12/2027,20/06/2023
"",202306,46.250.411/0001-36,FUNDAÇÃO FÉ E ALEGRIA DO BRASIL,VIGENTE,4,22/03/2022,21/03/2025,20/06/2023
"",202306,46.250.999/0001-28,CÍRCULO DE AMIGOS MOBILIZADOS NA PREPARAÇÃO PROFISSIONAL  - CAMPI,VIGENTE,4,18/09/2021,31/12/2025,20/06/2023
"",202306,00.462.518/0001-47,CENTRO DE ATENDIMENTO E EDUCAÇÃO ESPECIAL - CEEP,VIGENTE,4,01/08/2019,31/12/2023,20/06/2023
"",202306,04.626.953/0001-10,ELO APOIO SOCIAL E AMBIENTAL,VIGENTE,4,30/07/2021,31/12/2025,20/06/2023
"",202306,04.628.042/0001-22,ASSOCIAÇÃO VIDA BEM VIVIDA,VIGENTE,4,29/06/2018,31/12/2024,20/06/2023
"",202306,04.629.495/0001-73,CASA BOM SAMARITANO DE ARACATUBA - MANOLO GARCIA,VIGENTE,4,06/04/2019,31/12/2025,20/06/2023
"",202306,04.630.415/0001-08,FUNDACAO CASA DOS SONHOS,VIGENTE,4,30/03/2020,31/12/2026,20/06/2023
"",202306,00.463.368/0001-96,ASSOCIAÇÃO BARRACA DA AMIZADE,VIGENTE,4,08/02/2020,31/12/2026,20/06/2023
"",202306,46.368.429/0001-37,LAR DOS VELHINHOS SÃO VICENTE DE PAULO DE CAPIVARI,VIGENTE,4,06/06/2022,31/12/2026,20/06/2023
"",202306,46.400.180/0001-08,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MOGI GUAÇU,VIGENTE,4,01/01/2022,31/12/2024,20/06/2023
"",202306,46.400.776/0001-08,CENTRO DE APRENDIZAGEM METÓDICA PROFISSIONALIZANTE,VIGENTE,4,21/12/2020,31/12/2024,20/06/2023
"",202306,46.409.637/0001-37,SERVIÇOS DE OBRAS SOCIAIS DE PEDREIRA SOS,VIGENTE,4,30/11/2020,31/12/2024,20/06/2023
"",202306,46.410.080/0001-54,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE PEDREIRA,VIGENTE,4,26/04/2018,31/12/2024,20/06/2023
"",202306,04.641.106/0001-25,DIOCESE DE SÃO GABRIEL DA CACHOEIRA,VIGENTE,4,18/11/2021,17/11/2024,20/06/2023
"",202306,46.431.656/0001-60,LAR DOS VELHINHOS NOSSA SENHORA APARECIDA DE REGENTE FEIJÓ,VIGENTE,4,18/06/2019,31/12/2023,20/06/2023
"",202306,46.444.170/0001-66,CORPORAÇÃO DE GUIAS MIRINS DE SOCORRO,VIGENTE,4,16/05/2020,31/12/2024,20/06/2023
"",202306,04.644.810/0001-31,ASSOCIAÇÃO ASSISTENCIAL HORIZONTE,VIGENTE,4,07/12/2022,06/12/2025,20/06/2023
"",202306,04.646.074/0001-50,ASSOCIAÇÃO DE PROMOÇÃO HUMANA PLATINENSE-APHP,VIGENTE,4,30/01/2018,31/12/2024,20/06/2023
"",202306,46.462.073/0001-04,LAR DOS VELHOS DE PARAPUÃ,VIGENTE,4,29/12/2020,31/12/2024,20/06/2023
"",202306,46.462.628/0001-00,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE TUPI PAULISTA,VIGENTE,4,08/05/2020,31/12/2026,20/06/2023
"",202306,46.466.728/0001-04,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE LUCÉLIA,VIGENTE,4,30/01/2018,31/12/2024,20/06/2023
"",202306,46.471.728/0001-00,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE DRACENA,VIGENTE,4,28/04/2021,31/12/2025,20/06/2023
"",202306,04.649.198/0001-90,CENTRO ESPORTIVO E EDUCACIONAL JORGINHO - BOLA PRA FRENTE,VIGENTE,4,06/11/2021,31/12/2025,20/06/2023
"",202306,04.650.174/0001-50,"CADIMI -CASA DA DIVINA MISERICÓRDIA,CRIANÇA E ADOLESCENTE",VIGENTE,4,02/12/2018,31/12/2024,20/06/2023
"",202306,04.658.344/0001-43,ASSOCIACAO MAE PEREGRINA,VIGENTE,4,24/08/2020,31/12/2024,20/06/2023
"",202306,46.607.636/0001-05,ASSITENCIA VICENTINA DE GUARACI,VIGENTE,4,31/10/2021,31/12/2027,20/06/2023
"",202306,46.611.406/0001-01,CASA DOS IDOSOS DE NOVA GRANADA,VIGENTE,4,01/04/2018,31/12/2024,20/06/2023
"",202306,46.633.665/0001-33,CENTRO PROMOCIONAL CRISTOI REI,VIGENTE,4,02/12/2019,31/12/2025,20/06/2023
"",202306,46.644.217/0001-35,UNIDADE VICENTINA PROMOCIONAL,VIGENTE,4,26/02/2021,31/12/2025,20/06/2023
"",202306,46.648.861/0001-81,GUARDA MIRIM DE RIO CLARO,VIGENTE,4,25/02/2022,24/02/2025,20/06/2023
"",202306,46.649.372/0001-44,HOSPEDARIA DE EMAÚS,VIGENTE,4,01/04/2018,31/12/2024,20/06/2023
"",202306,46.654.158/0001-86,GAMT - GRUPO DE ASSESSORIA E MOBILIZACAO DE TALENTOS,VIGENTE,4,13/08/2021,31/12/2025,20/06/2023
"",202306,04.668.419/0001-77,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MONGAGUÁ,VIGENTE,4,29/05/2021,31/12/2025,20/06/2023
"",202306,46.694.782/0001-07,VILA VICENTINA DE LORENA,VIGENTE,4,30/07/2018,31/12/2024,20/06/2023
"",202306,46.696.696/0001-33,VILA SÃO VICENTE DE PAULO,VIGENTE,4,05/12/2019,31/12/2025,20/06/2023
"",202306,04.670.459/0001-53,LAR DOS IDOSOS NOSSA SENHORA AUXILIADORA DE VESPASIANO,VIGENTE,4,29/06/2018,31/12/2024,20/06/2023
"",202306,46.709.069/0001-90,DISPENSÁRIO DE ASSISTÊNCIA VICENTINA,VIGENTE,4,28/04/2018,31/12/2024,20/06/2023
"",202306,46.720.587/0001-04,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE VARGEM GRANDE DO SUL,VIGENTE,4,24/12/2017,31/12/2023,20/06/2023
"",202306,04.672.349/0001-20,ASSOCIAÇÃO BENEFICIENTE VIDA NOVA,VIGENTE,4,24/08/2020,31/12/2026,20/06/2023
"",202306,46.731.121/0001-04,SERVIÇO ESPIRITA DE PROTEÇÃO À INFÂNCIA,VIGENTE,4,06/12/2020,31/12/2024,20/06/2023
"",202306,46.731.485/0001-94,AÇÃO SOCIAL E AMPARO,VIGENTE,4,29/06/2018,31/12/2024,20/06/2023
"",202306,46.742.557/0001-07,NUCLEO DE VALORIZAÇÃO HUMANA NOVA VIDA,VIGENTE,4,21/09/2020,31/12/2026,20/06/2023
"",202306,46.746.301/0001-60,FUNDAÇÃO SANTA CRUZ CAMPOS DO JORDÃO,VIGENTE,4,01/01/2021,31/12/2024,20/06/2023
"",202306,46.746.327/0001-08,A.N.S.M. ASSOCIAÇÃO NOSSA SENHORA DAS MERCÊS,VIGENTE,4,01/01/2021,31/12/2024,20/06/2023
"",202306,46.746.442/0001-82,SOCIEDADE DE EDUCAÇÃO E ASSISTENCIA FREI ORESTES,VIGENTE,4,12/08/2019,31/12/2023,20/06/2023
"",202306,46.781.142/0001-34,LAR ESPIRITA MENSAGEIROS DA LUZ - PARALISIA CEREBRAL,VIGENTE,4,16/01/2021,31/12/2025,20/06/2023
"",202306,04.678.919/0001-90,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE GOIOXIM,VIGENTE,4,03/10/2019,31/12/2025,20/06/2023
"",202306,04.684.120/0001-06,ASSOCIAÇÃO ESPIRITA BENEFICENTE CAMINHO DA PAZ - AEBCP,VIGENTE,4,30/01/2018,31/12/2024,20/06/2023
"",202306,04.684.567/0001-85,ASSOCIAÇÃO ACORDE OFICINAS PARA DESENVOLVIMENTO HUMANO,VIGENTE,4,30/01/2021,31/12/2025,20/06/2023
"",202306,46.846.507/0001-61,SOCIEDADE SÃO VICENTE DE PAULO E NOSSA SENHORA DAS DORES,VIGENTE,4,25/09/2020,31/12/2024,20/06/2023
"",202306,46.864.039/0001-58,ABRIGO SÃO JOSÉ DE OLÍMPIA,VIGENTE,4,17/05/2021,31/12/2025,20/06/2023
"",202306,04.687.054/0001-28,ASSOCIAÇÃO DOS DEFICIENTES VISUAIS DO AGRESTE MERIDIONAL DE PERNAMBUCO,VIGENTE,4,06/11/2018,31/12/2024,20/06/2023
"",202306,46.875.688/0001-54,SERVICO DE ORIENTACAO SOCIAL DE NOVO HORIZONTE,VIGENTE,4,28/08/2021,31/12/2027,20/06/2023
"",202306,46.905.766/0001-16,EDUCANDÁRIO ROSA MÍSTICA,VIGENTE,4,15/01/2020,31/12/2026,20/06/2023
"",202306,46.905.980/0001-72,CASA DOS MENINOS DE TIETE,VIGENTE,4,11/10/2022,10/10/2025,20/06/2023
"",202306,04.692.654/0001-84,NÚCLEO DE APOIO SOCIAL A CRIANÇA E ADOLESCENTE,VIGENTE,4,17/07/2020,31/12/2026,20/06/2023
"",202306,46.927.042/0001-73,ASSOCIACAO DE SERVICO E ASSISTENCIA SOCIAL DE CAPIVARI-ASAS SP,VIGENTE,2,29/12/2020,31/12/2026,20/06/2023
"",202306,04.693.046/0001-94,CENTRO SOCIAL IRMÃ MADALENA,VIGENTE,4,13/07/2020,31/12/2026,20/06/2023
"",202306,46.940.680/0001-24,ORGANIZAÇÃO VIDA NOVA ESCOLA EXPERIMENTAL CASA DAS MANGUEIRAS,VIGENTE,4,30/09/2020,31/12/2024,20/06/2023
"",202306,46.940.953/0001-30,SOCIEDADE ESPIRITA CINCO DE SETEMBRO,VIGENTE,4,12/11/2021,31/12/2025,20/06/2023
"",202306,46.966.131/0001-29,CASA DE SÃO VICENTE - OBRA UNIDA À SOCIEDADE DE SÃO VICENTE DE PAULO,VIGENTE,4,01/01/2020,31/12/2025,20/06/2023
"",202306,47.007.471/0001-95,APAE - ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE PORTO FERREIRA,VIGENTE,4,11/10/2022,10/10/2025,20/06/2023
"",202306,47.037.981/0001-05,CENTRO EDUCACIONAL  MARIA MÃE DE TODOS,VIGENTE,4,12/05/2020,31/12/2026,20/06/2023
"",202306,04.704.797/0001-69,ASSOCIAÇÃO PARAENSE DAS PESSOAS COM DEFICIÊNCIA,VIGENTE,4,03/09/2021,31/12/2025,20/06/2023
"",202306,47.048.897/0001-97,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS,VIGENTE,4,01/04/2021,31/12/2025,20/06/2023
"",202306,47.058.839/0001-44,ASSOCIAÇÃO DE PAIS E AMIGOS EXCEPCIONAIS,VIGENTE,4,08/12/2020,31/12/2024,20/06/2023
"",202306,47.060.173/0001-69,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS ORLANDIA,VIGENTE,4,29/04/2021,31/12/2025,20/06/2023
"",202306,47.066.972/0001-42,ASSOCIAÇÃO LAR DA CRIANÇA LOLA ZANCANER,VIGENTE,4,16/11/2019,31/12/2025,20/06/2023
"",202306,47.072.780/0001-49,INSTITUTO DOS DEFICIENTES VISUAIS DE CATANDUVA,VIGENTE,4,02/02/2019,31/12/2025,20/06/2023
"",202306,47.077.045/0001-28,"CENTRO ASSISTENCIAL, PROMOCIONAL E EDUCACIONAL ORTEGA JOSUÉ - APEOJ",VÁLIDA,4,01/01/2015,31/12/2019,20/06/2023
"",202306,47.077.292/0001-24,ASSOCIAÇÃO DE ASSISTENCIA SAO VICENTE DE PAULO,VIGENTE,4,05/05/2021,04/05/2024,20/06/2023
"",202306,47.079.827/0001-04,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CATANDUVA,VIGENTE,4,14/08/2021,31/12/2025,20/06/2023
"",202306,04.708.024/0001-50,ASSOCIAÇÃO DE PAIS E AMIGOS DO AUTISTA DA BAIXA MOGIANA - FONTE VIVA,VIGENTE,4,29/06/2021,31/12/2027,20/06/2023
"",202306,47.081.237/0001-08,EDUCANDÁRIO SÃO JOSÉ,VIGENTE,4,29/06/2018,31/12/2024,20/06/2023
"",202306,47.084.603/0001-82,MOVIMENTO COMUNITARIO DE VILA REMO,VIGENTE,4,06/11/2021,31/12/2025,20/06/2023
"",202306,47.090.162/0001-21,OBRA SOCIAL SANTA RITA DE CÁSSIA,VÁLIDA,4,20/07/2015,19/07/2018,20/06/2023
"",202306,04.711.046/0001-70,ASSOCIAÇÃO BENEFICENTE COMUNIDADE DE AMOR RAINHA DA PAZ,VIGENTE,4,22/12/2020,31/12/2024,20/06/2023
"",202306,47.295.795/0001-76,OBRA FILANTRÓPICA E MISSIONÁRIA DE ASSISTENCIA SOCIAL BETANIA LAR DA CRIANÇA,VIGENTE,4,22/12/2020,21/12/2023,20/06/2023
"",202306,04.731.993/0001-22,CASA-LAR INFANTIL MIRIÃ,VIGENTE,4,01/04/2018,31/12/2024,20/06/2023
"",202306,47.335.658/0001-18,ASSOCIAÇÃO RIBEIRÃO PIRENSE PARA INTEGRAÇÃO SOCIAL,VIGENTE,4,03/09/2018,31/12/2024,20/06/2023
"",202306,47.351.044/0001-20,LAR SÃO VICENTE DE PAULO DE GUARULHOS,VIGENTE,4,17/05/2020,31/12/2026,20/06/2023
"",202306,47.389.788/0001-33,SOCIEDADE BENEFICENTE CAMINHANDO PARA  O FUTURO,VIGENTE,4,13/08/2021,31/12/2025,20/06/2023
"",202306,47.405.956/0001-37,LAR SÃO VICENTE DE PAULO DE CRAVINHOS,VIGENTE,4,07/11/2021,31/12/2027,20/06/2023
"",202306,47.437.751/0001-33,ASILO SÃO VICENTE DE PAULO,VIGENTE,4,26/03/2021,31/12/2027,20/06/2023
"",202306,47.459.151/0001-76,GRUPO DE ASSISTÊNCIA SOCIAL CASA DE EMANUEL,VIGENTE,4,30/01/2018,31/12/2024,20/06/2023
"",202306,47.468.186/0001-71,SOCIAL BOM JESUS,VIGENTE,4,07/12/2022,06/12/2025,20/06/2023
"",202306,04.751.216/0001-40,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MINDURI,VIGENTE,4,13/05/2022,12/05/2027,20/06/2023
"",202306,47.521.232/0001-59,CASA DE APOIO A CRIANÇA,VIGENTE,4,27/03/2021,31/12/2027,20/06/2023
"",202306,47.521.323/0001-94,LAR SÃO VICENTE DE PAULO,VIGENTE,4,29/10/2020,31/12/2024,20/06/2023
"",202306,47.521.935/0001-87,INSTITUTO RIOPRETENSE DOS CEGOS TRABALHADORES,VIGENTE,4,24/03/2022,31/12/2026,20/06/2023
"",202306,47.526.751/0001-00,CENTRO DE REFERÊNCIA E APOIO À CRIANÇA E AO ADOLESCENTE - C.R.A,VIGENTE,4,31/01/2019,31/12/2023,20/06/2023
"",202306,47.536.495/0001-31,CRUZADA  ASSISTENCIAL PADRE JOÃO GUIMARÃES,VIGENTE,4,25/10/2022,24/10/2025,20/06/2023
"",202306,47.541.040/0001-04,LAR VICENTINO DE CAÇAPAVA OBRA UNIDA A SSVP,VIGENTE,4,29/12/2019,31/12/2025,20/06/2023
"",202306,47.546.064/0001-56,LAR SÃO VICENTE DE PAULO,VIGENTE,4,16/08/2021,31/12/2027,20/06/2023
"",202306,47.552.708/0001-19,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CUNHA,VIGENTE,4,01/04/2018,31/12/2024,20/06/2023
"",202306,47.564.851/0001-20,LAR SÃO JUDAS TADEU,VIGENTE,4,01/01/2020,31/12/2025,20/06/2023
"",202306,47.579.651/0001-41,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE PIRAJUÍ,VIGENTE,4,31/08/2020,31/12/2024,20/06/2023
"",202306,47.581.491/0001-75,APAE - ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE PARAGUAÇU PAULISTA,VIGENTE,4,29/09/2022,28/09/2027,20/06/2023
"",202306,47.582.184/0001-09,ASSOC. E PAIS E AMIGOS DOS EXCEPCIONAIS DE IG DO TIETÊ,VIGENTE,4,18/04/2021,31/12/2027,20/06/2023
"",202306,47.583.752/0001-96,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE PEDERNS,VIGENTE,4,15/08/2019,31/12/2023,20/06/2023
"",202306,47.583.786/0001-80,LEGIAO MIRIM DE PEDERNEIRAS,VIGENTE,4,29/08/2020,31/12/2024,20/06/2023
"",202306,47.590.542/0001-25,NÚCLEO DE ORIENTAÇÃO E CAPACITAÇÃO DA CRIANÇA E DO ADOLESCENTE - NOCCA DE BERNARDINO DE CAMPOS,VIGENTE,4,28/04/2018,31/12/2024,20/06/2023
"",202306,47.594.510/0001-06,CENTRO DE INTEGRAÇÃO DA CRIANÇA E ADOLESCENTE - CIM,VIGENTE,4,10/01/2020,31/12/2026,20/06/2023
"",202306,47.602.792/0001-38,ASSOCIAÇÃO PALMITALENSE DO BEM ESTAR DO MENOR,VIGENTE,4,13/08/2021,31/12/2025,20/06/2023
"",202306,47.609.185/0001-08,CASA DOS VELHOS DE QUATÁ,VIGENTE,4,30/09/2020,31/12/2024,20/06/2023
"",202306,47.609.482/0001-45,ASSOCIAÇÃO COMUNITÁRIA INTEGRADA DE PARAGUAÇU PAULISTA,VIGENTE,4,10/02/2020,31/12/2026,20/06/2023
"",202306,47.622.626/0001-01,ASSOCIAÇÃO DE PROTEÇÃO A CRIANÇA DE DRACENA,VIGENTE,2,21/09/2020,31/12/2026,20/06/2023
"",202306,47.623.400/0001-17,SERVIÇO DE OBRAS SOCIAIS - SOS,VIGENTE,4,30/01/2018,31/12/2024,20/06/2023
"",202306,47.640.305/0001-21,LEGIÃO MIRIM DE PIRATININGA,VIGENTE,4,01/06/2020,31/12/2026,20/06/2023
"",202306,04.764.188/0001-03,ASSOCIAÇÃO PRÓ- VIDA FRANCISCO TOLEDO PIZA,VIGENTE,4,30/07/2021,31/12/2027,20/06/2023
"",202306,47.645.809/0001-34,PATRULHA JUVENIL DE GARÇA,VIGENTE,4,23/03/2021,31/12/2025,20/06/2023
"",202306,04.767.550/0001-91,PROFISSIONAIS DA ÁREA DE SAÚDE PROMOVENDO AÇÕES SOCIAIS - PASPAS,VIGENTE,4,29/09/2018,31/12/2024,20/06/2023
"",202306,04.767.771/0001-60,LAR SAO VICENTE DE PAULO DE SAO JOSE DA BELA VISTA,VIGENTE,4,29/12/2020,31/12/2026,20/06/2023
"",202306,47.685.896/0001-53,ASSOCIAÇÃO METODISTA DE AÇÃO SOCIAL  AMAS,VIGENTE,4,01/04/2018,31/12/2024,20/06/2023
"",202306,04.770.319/0001-57,ASSOCIAÇÃO DOS DEFICIENTES FÍSICOS DO AMAZONAS,VIGENTE,4,01/04/2018,31/12/2024,20/06/2023
"",202306,47.743.125/0001-75,GUARDA MIRIM DE LEME,VIGENTE,4,25/11/2021,24/11/2024,20/06/2023
"",202306,47.744.198/0001-81,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE TORRINHA,VIGENTE,4,13/04/2020,31/12/2026,20/06/2023
"",202306,47.746.532/0001-36,FUNDAÇÃO MIRIM DE ARAÇATUBA,VIGENTE,4,23/04/2020,31/12/2024,20/06/2023
"",202306,04.775.187/0001-56,GRUPO ASSISTENCIAL PROFESSOR EURÍPEDES BARSANULPHO,VIGENTE,4,01/06/2020,31/12/2026,20/06/2023
"",202306,47.760.319/0001-89,LEGIÃO MIRIM DE ILHA SOLTEIRA,VIGENTE,4,29/01/2018,31/12/2024,20/06/2023
"",202306,47.765.003/0001-80,CENTRO SOCIAL ESCADINHA DO CEU,VIGENTE,4,27/10/2020,31/12/2024,20/06/2023
"",202306,47.765.656/0001-69,FUNDAÇÃO MIRIM ''AMALIE HELENE WIRTH'' DE GUARARAPES,VIGENTE,4,03/09/2018,31/12/2024,20/06/2023
"",202306,47.769.005/0001-47,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS,VIGENTE,4,30/11/2021,31/12/2025,20/06/2023
"",202306,47.770.748/0001-37,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE ITIRAPINA,VIGENTE,4,07/12/2022,06/12/2025,20/06/2023
"",202306,47.793.955/0001-07,SOCIEDADE DOS PADRES TEATINOS,VIGENTE,4,05/08/2022,04/08/2025,20/06/2023
"",202306,47.796.461/0001-86,SOCIEDADE BENEFICENTE ROSALIA DE CASTRO,VIGENTE,4,05/02/2020,31/12/2026,20/06/2023
"",202306,04.781.216/0001-92,CONSELHO CENTRAL DE PASSOS DA SOCIEDADE DE SÃO VICENTE DE PAULO,VIGENTE,1,18/12/2018,31/12/2024,20/06/2023
"",202306,47.818.182/0001-76,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE TATUÍ,VIGENTE,4,18/09/2020,31/12/2024,20/06/2023
"",202306,47.824.487/0001-90,CASA AUREA DOS VELHINHOS DE SALTO DE PIRAPORA,VIGENTE,4,16/05/2023,15/05/2026,20/06/2023
"",202306,04.783.339/0001-62,ASSOCIAÇÃO BENEFICENTE CASA ABRIGO DE PEDERNEIRAS,VIGENTE,4,01/04/2018,31/12/2024,20/06/2023
"",202306,47.849.773/0001-00,PARQUE RESIDENCIAL SÃO VICENTE DE PAULO,VIGENTE,4,14/04/2020,31/12/2024,20/06/2023
"",202306,47.850.409/0001-60,ASSOCIAÇÃO ESPÍRITA BENEFICENTE,VIGENTE,4,01/01/2018,31/12/2023,20/06/2023
"",202306,47.850.623/0001-17,C.A.E.F.A - CENTRO DE APOIO A EDUCAÇÃO E FORMAÇÃO DO ADOLESCENTE,VIGENTE,4,17/11/2021,31/12/2027,20/06/2023
"",202306,00.478.680/0001-53,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE BOM JESUS,VIGENTE,4,31/10/2020,31/12/2026,20/06/2023
"",202306,04.790.336/0001-56,"INSTITUTO VEREDAS - PROJETO, ASSESSORIA E PRÁTICA PSICOSSOCIAL",VIGENTE,4,31/01/2021,31/12/2027,20/06/2023
"",202306,04.792.174/0001-95,CASA DO ADOLESCENTE,VIGENTE,4,29/12/2020,31/12/2024,20/06/2023
"",202306,47.931.589/0001-05,SESPA SERVIÇO SOCIAL PRESBITERIANO DE AMERICANA,VIGENTE,4,13/06/2020,31/12/2026,20/06/2023
"",202306,04.793.344/0001-56,ASSOCIAÇÃO DOM BOSCO,VIGENTE,4,05/08/2022,04/08/2025,20/06/2023
"",202306,47.952.825/0001-70,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE ATIBAIA,VIGENTE,4,10/11/2019,31/12/2023,20/06/2023
"",202306,47.985.189/0001-82,FUNDACAO ESPIRITA JUDAS ISCARIOTES,VIGENTE,4,07/12/2022,06/12/2025,20/06/2023
"",202306,48.006.951/0001-02,LAR FREDERICO OZANAM,VIGENTE,4,01/07/2020,31/12/2024,20/06/2023
"",202306,04.804.676/0001-99,CASA DE MARIA DE TIETÊ,VIGENTE,4,20/12/2019,31/12/2025,20/06/2023
"",202306,04.808.715/0001-26,ASSOCIACAO DE APOIO A PESSOA COM CANCER DE CASTELO,VIGENTE,4,05/08/2022,04/08/2025,20/06/2023
"",202306,04.810.265/0001-06,CAMID - CASA DE APOIO AO MENOR IRMÃ DULCE,VIGENTE,4,06/11/2018,31/12/2024,20/06/2023
"",202306,04.810.983/0001-82,ASSOCIAÇÃO DOS DEFICIENTES VISUAIS DE ITAPEVA E REGIÃO - LUZ DA VISÃO,VIGENTE,4,30/01/2019,31/12/2023,20/06/2023
"",202306,04.812.951/0001-16,OASIS - ORGANIZACAO DE ASSISTENCIA E SERVICOS INTEGRADOS AOS SUJEITOS COM NECESSIDADES ESPECIAIS,VIGENTE,4,01/04/2018,31/12/2024,20/06/2023
"",202306,48.135.800/0001-46,CLASA - CASA LIONS DE ADOLESCENTES DE SANTO ANDRE,VIGENTE,4,07/12/2020,31/12/2024,20/06/2023
"",202306,48.140.768/0001-97,CAMP PIERO POLLONE CENTRO DE ASSISTÊNCIA SOCIAL E MOTIVAÇÃO PROFISSIONAL,VIGENTE,4,18/10/2019,31/12/2023,20/06/2023
"",202306,48.141.121/0001-80,LAR ESPÍRITA DR ADOLPHO BEZERRA DE MENEZES LABEM,VIGENTE,4,21/12/2021,20/12/2026,20/06/2023
"",202306,04.815.678/0001-83,ASSOCIAÇÃO EDUCACIONAL E ASSISTENCIAL GURI,VIGENTE,4,18/06/2019,31/12/2023,20/06/2023
"",202306,48.175.871/0001-72,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE INDAIATUBA,VIGENTE,4,02/06/2021,31/12/2025,20/06/2023
"",202306,48.182.422/0001-51,LAR SÃO VICENTE - OBRA PADRE DONIZETTI,VIGENTE,4,29/09/2020,31/12/2024,20/06/2023
"",202306,48.182.992/0001-41,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTA CRUZ DAS PALMEIRAS,VIGENTE,4,31/10/2021,31/12/2025,20/06/2023
"",202306,48.200.851/0001-04,ASSOCIAÇÃO VINHEDENSE DE EDUCAÇÃO DO HOMEM DE AMANHÃ - AVEHA,VIGENTE,4,25/06/2021,31/12/2027,20/06/2023
"",202306,48.211.825/0001-81,ASSOCIAÇÃO FEMININA DE ASSISTÊNCIA À  INFÂNCIA,VIGENTE,4,30/01/2018,31/12/2024,20/06/2023
"",202306,48.211.841/0001-74,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE GARÇA,VIGENTE,4,28/04/2018,31/12/2024,20/06/2023
"",202306,48.211.924/0001-63,PATRONATO JUVENIL GARCENSE,VÁLIDA,4,01/01/2015,31/12/2019,20/06/2023
"",202306,48.221.824/0001-18,ABRIGO DOS VELHINHOS FREDERICO OZANAM,VIGENTE,4,30/06/2021,31/12/2025,20/06/2023
"",202306,48.276.786/0001-09,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS,VIGENTE,4,21/02/2021,31/12/2027,20/06/2023
"",202306,48.279.962/0001-58,ASSISTÊNCIA SOCIAL PINHALENSE,VIGENTE,4,07/12/2022,06/12/2025,20/06/2023
"",202306,48.282.719/0001-99,GUARDA MIRIM  DE GUARATINGUETÁ,VIGENTE,4,01/04/2021,31/12/2025,20/06/2023
"",202306,04.829.248/0001-10,CENTRO SOCIAL SAGRADA FAMÍLIA,VIGENTE,2,29/05/2018,31/12/2024,20/06/2023
"",202306,48.293.161/0001-47,NUCLEO DE APOIO A CRIANÇA E AO ADOLESCENTE DE GETULINA,VIGENTE,2,31/10/2021,31/12/2027,20/06/2023
"",202306,48.303.879/0001-77,LAR DOS VELHINHOS BEZERRA DE MENEZES,VIGENTE,4,20/02/2021,31/12/2027,20/06/2023
"",202306,48.314.132/0001-14,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MIRASSOL,VIGENTE,4,24/09/2021,31/12/2025,20/06/2023
